ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0006270,DNA replication initiation,10/1495,29/14945,3.2790738130473714e-4,0.009765376563462986,0.009022785601483984,Cdc6/Cdk2/Mcm10/Mcm2/Mcm3/Mcm4/Mcm5/Mcm6/Pola1/Ticrr,10
BP,GO:0051783,regulation of nuclear division,25/1495,121/14945,3.349004538680275e-4,0.009917917910359852,0.009163727208749969,Aurkb/Birc5/Bora/Bub1/Bub1b/Ccnb1/Cd28/Cdc20/Cdca2/Cenpe/Edn3/Fbxo5/Fgfr3/Gen1/Kif20b/Kntc1/Lcmt1/Mki67/Ndc80/Nusap1/Plk1/Smpd3/Ttk/Wnt4/Zwilch,25
BP,GO:0072521,purine-containing compound metabolic process,54/1495,338/14945,3.548332372702707e-4,0.01044983883760947,0.009655199140459472,Abcd1/Acaa2/Acat1/Acot12/Acpp/Acsl1/Acsl6/Acsm3/Acsm5/Adcy6/Adora2b/Ahcy/Ak9/Aldoc/Atp5g1/Atp5k/Bad/Cacnb4/Ces1d/Dgat1/Dpyd/Ehhadh/Entpd7/Far2/Gda/Gimap7/Gpd1/Gucy2c/Khk/Mccc2/Mlxipl/Nme3/P2rx7/Pank3/Papss1/Papss2/Pde9a/Pdk2/Pdk3/Pipox/Pkm/Pnp2/Ppara/Prpsap1/Ptgdr/Rasl2-9/Scp2/Shmt1/Slc4a4/Sult1b1/Sult2b1/Ttr/Urad/Xdh,54
BP,GO:1905952,regulation of lipid localization,30/1495,157/14945,3.7892565506201565e-4,0.011097706615932292,0.010253800947970682,Abca2/Acat2/Acsl1/Acsl6/Apoa1/Apoa2/Apoa4/Apob/Apoc3/Atp8a1/Avpr1b/Ces1d/Ces1e/Ces1g/Crp/Dgat1/Enpp7/Fasl/Ghrl/Lipg/Lrat/Map2k6/Nr1h3/P2rx7/Pcsk9/Ppara/Ppard/Scp2/Shh/Tnfrsf11a,30
BP,GO:0002476,antigen processing and presentation of endogenous peptide antigen via MHC class Ib,8/1495,20/14945,4.117400969769813e-4,0.011734592763843968,0.010842256203926964,Gm11127/Gm8909/H2-Bl/H2-K1/H2-Q1/H2-Q10/H2-Q2/H2-T3,8
BP,GO:0002484,antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway,8/1495,20/14945,4.117400969769813e-4,0.011734592763843968,0.010842256203926964,Gm11127/Gm8909/H2-Bl/H2-K1/H2-Q1/H2-Q10/H2-Q2/H2-T3,8
BP,GO:0002486,"antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent",8/1495,20/14945,4.117400969769813e-4,0.011734592763843968,0.010842256203926964,Gm11127/Gm8909/H2-Bl/H2-K1/H2-Q1/H2-Q10/H2-Q2/H2-T3,8
BP,GO:0022616,DNA strand elongation,8/1495,20/14945,4.117400969769813e-4,0.011734592763843968,0.010842256203926964,Gins1/Lig1/Mcm3/Mcm4/Pola1/Pold2/Pole/Tert,8
BP,GO:0034377,plasma lipoprotein particle assembly,8/1495,20/14945,4.117400969769813e-4,0.011734592763843968,0.010842256203926964,Apoa1/Apoa2/Apoa4/Ces1d/Ces1g/Dgat1/Mfsd2a/Mttp,8
BP,GO:0019731,antibacterial humoral response,11/1495,35/14945,4.1746961874577793e-4,0.011771310898783877,0.010876182172587373,B2m/Defa26/Defa29/Defa40/Dmbt1/Jchain/Npy/Wfdc10/Wfdc15b/Wfdc16/Wfdc21,11
BP,GO:1901568,fatty acid derivative metabolic process,11/1495,35/14945,4.1746961874577793e-4,0.011771310898783877,0.010876182172587373,Abcd1/Acat1/Acsl1/Acsl6/Alox5/Cyp4f14/Cyp4f15/Cyp4f40/Dgat1/Far2/Slc27a5,11
BP,GO:0034508,centromere complex assembly,10/1495,30/14945,4.4814552123504487e-4,0.012569414857497211,0.011613595713208934,Cenpa/Cenpe/Cenph/Cenpi/Cenpp/Cenpw/Dlgap5/Hells/Hjurp/Kntc1,10
BP,GO:0019730,antimicrobial humoral response,18/1495,77/14945,4.742076106202515e-4,0.013230392336305016,0.012224310316986316,B2m/Ccl25/Ccl28/Defa26/Defa29/Defa40/Dmbt1/Gata6/Jchain/Npy/Reg1/Reg3a/Reg3b/Reg3g/Wfdc10/Wfdc15b/Wfdc16/Wfdc21,18
BP,GO:0009062,fatty acid catabolic process,20/1495,90/14945,4.791882472034984e-4,0.013299355489140026,0.012288029287615753,Abcd1/Abhd3/Acaa2/Acad11/Acadm/Acat1/Acat2/Adtrp/Bdh2/Ces1d/Eci3/Ehhadh/Hadh/Lipe/Mfsd2a/Pck1/Ppard/Scp2/Slc27a2/Tysnd1,20
BP,GO:0032368,regulation of lipid transport,26/1495,131/14945,4.959685816271969e-4,0.013627182630462163,0.01259092738798845,Abca2/Acat2/Acsl1/Acsl6/Apoa1/Apoa2/Apoa4/Apoc3/Atp8a1/Avpr1b/Ces1d/Ces1e/Ces1g/Dgat1/Enpp7/Fasl/Ghrl/Lipg/Lrat/Map2k6/Nr1h3/P2rx7/Pcsk9/Scp2/Shh/Tnfrsf11a,26
BP,GO:0006520,cellular amino acid metabolic process,39/1495,226/14945,4.961415294622142e-4,0.013627182630462163,0.01259092738798845,Abat/Acat1/Acy1/Agmat/Ahcy/Aldh1a1/Aldh4a1/Arg2/Cdo1/Csad/Cyp2d22/Dao/Dars2/Dglucy/Dhfr/Dio1/Dpep1/Gad2/Gcat/Ggt1/Glud1/Gm4952/Hpd/Iyd/Kyat3/Mccc2/Mpst/Nags/Oat/Otc/Pipox/Pm20d1/Prodh/Prodh2/Sardh/Shmt1/Slc1a3/Slc7a7/Ttc36,39
BP,GO:0110096,cellular response to aldehyde,7/1495,16/14945,5.009075682604674e-4,0.013687170202828546,0.012646353310450109,Adh4/Akr1b7/Aldh1a1/Aldh1a7/Rdh11/Scnn1a/Sgk1,7
BP,GO:0042472,inner ear morphogenesis,19/1495,84/14945,5.200759731024627e-4,0.014138065299570023,0.013062960879059428,Abr/Cdh23/Clic5/Gata3/Gfi1/Hmx3/Insig1/Itga8/Lrig3/Mafb/Myo7a/Pax8/Pls1/Prrx1/Slc9a3r1/Slitrk6/Stox1/Strc/Ttc39c,19
BP,GO:0007076,mitotic chromosome condensation,6/1495,12/14945,5.383762211795968e-4,0.014341368585291671,0.013250804322394416,Ncapd2/Ncapd3/Ncapg/Ncaph/Ncaph2/Nusap1,6
BP,GO:0019755,one-carbon compound transport,6/1495,12/14945,5.383762211795968e-4,0.014341368585291671,0.013250804322394416,Aqp1/Aqp3/Aqp4/Car4/Slc14a1/Upk3a,6
BP,GO:0030299,intestinal cholesterol absorption,6/1495,12/14945,5.383762211795968e-4,0.014341368585291671,0.013250804322394416,Acat2/Apoa1/Apoa2/Apoa4/Enpp7/Npc1l1,6
BP,GO:0046073,dTMP metabolic process,6/1495,12/14945,5.383762211795968e-4,0.014341368585291671,0.013250804322394416,Dpyd/Dut/Nme3/Shmt1/Tyms/Upp1,6
BP,GO:0002708,positive regulation of lymphocyte mediated immunity,23/1495,111/14945,5.45280558307535e-4,0.014452661197941214,0.013353633883184002,B2m/Cd160/Cd28/Dpp4/Fzd5/Gata3/Gm11127/Gm8909/H2-Bl/H2-K1/H2-Q1/H2-Q10/H2-Q2/H2-T3/Il18/Klrd1/P2rx7/Sh2d1b1/Shld2/Tbx21/Tfrc/Tnfsf13/Tnfsfm13,23
BP,GO:0001916,positive regulation of T cell mediated cytotoxicity,10/1495,31/14945,6.028122727569109e-4,0.015898049044200918,0.014689109741492047,B2m/Gm11127/Gm8909/H2-Bl/H2-K1/H2-Q1/H2-Q10/H2-Q2/H2-T3/P2rx7,10
BP,GO:0061982,meiosis I cell cycle process,22/1495,105/14945,6.080664537962257e-4,0.015957229067196994,0.014743789523261275,Brca2/Brip1/Ccnb1ip1/Ccnb2/Cenpe/Chtf18/Espl1/Fancd2/Fbxo5/Gm960/Ndc80/Plk1/Rad51/Rad54b/Rad54l/Rec8/Sgo1/Sgo2a/Sun1/Syce3/Sycp3/Top2a,22
BP,GO:0055088,lipid homeostasis,28/1495,147/14945,6.155245610914865e-4,0.01606831209494835,0.014846425436669282,Abca2/Abcd1/Apoa1/Apoa2/Apoa4/Apob/Apoc3/Ces1d/Ces1e/Ces1g/Dgat1/Enpp7/Ephx2/G6pc/Il18/Insig1/Lipg/Mlxipl/Mttp/Npc1l1/Nr1d1/Nr1h3/Nr5a2/Pcsk9/Pla2g12b/Pold1/Slc37a4/Tlcd2,28
BP,GO:0006753,nucleoside phosphate metabolic process,60/1495,394/14945,6.183617557761674e-4,0.01606831209494835,0.014846425436669282,Abcd1/Acaa2/Acat1/Acot12/Acpp/Acsl1/Acsl6/Acsm3/Acsm5/Adcy6/Adora2b/Ak7/Ak9/Aldoc/Atp5g1/Atp5k/Bad/Cacnb4/Ces1d/Dgat1/Dpyd/Dut/Ehhadh/Entpd7/Entpd8/Far2/Fcsk/Gda/Gimap7/Gpd1/Gucy2c/Khk/Mccc2/Mlxipl/Naprt/Nme3/Nudt5/P2rx7/Pank3/Papss1/Papss2/Pde9a/Pdk2/Pdk3/Pipox/Pkm/Pnp2/Ppara/Prpsap1/Rasl2-9/Rfk/Scp2/Shmt1/Slc4a4/Sult1b1/Sult2b1/Tyms/Upp1/Urad/Xdh,60
BP,GO:0043171,peptide catabolic process,9/1495,26/14945,6.308842641517675e-4,0.016234550894507375,0.015000022897793428,Ace/Anpep/Dpep1/Enpep/Ggt1/Lta4h/Naaladl1/Trhde/Xpnpep1,9
BP,GO:0045061,thymic T cell selection,9/1495,26/14945,6.308842641517675e-4,0.016234550894507375,0.015000022897793428,Card11/Cd28/Cd3d/Cd3e/Cd3g/Gata3/H2-DMa/Shh/Zap70,9
BP,GO:0032371,regulation of sterol transport,15/1495,60/14945,6.492360322124431e-4,0.016522844890518827,0.015266394081669616,Abca2/Acat2/Apoa1/Apoa2/Apoa4/Apoc3/Ces1d/Ces1e/Ces1g/Enpp7/Lipg/Nr1h3/Pcsk9/Scp2/Shh,15
BP,GO:0032374,regulation of cholesterol transport,15/1495,60/14945,6.492360322124431e-4,0.016522844890518827,0.015266394081669616,Abca2/Acat2/Apoa1/Apoa2/Apoa4/Apoc3/Ces1d/Ces1e/Ces1g/Enpp7/Lipg/Nr1h3/Pcsk9/Scp2/Shh,15
BP,GO:0016126,sterol biosynthetic process,14/1495,54/14945,6.576721886246882e-4,0.016522844890518827,0.015266394081669616,Apoa1/Apoa4/Apob/Ces1d/Ces1e/Ces1g/Dhcr24/Dhcr7/Ebp/Insig1/Lbr/Npc1l1/Scp2/Sec14l2,14
BP,GO:0045058,T cell selection,14/1495,54/14945,6.576721886246882e-4,0.016522844890518827,0.015266394081669616,Btnl1/Btnl6/Card11/Cd28/Cd3d/Cd3e/Cd3g/Gata3/H2-DMa/Irf4/Shh/Tbx21/Themis/Zap70,14
BP,GO:0098661,inorganic anion transmembrane transport,14/1495,54/14945,6.576721886246882e-4,0.016522844890518827,0.015266394081669616,Ano2/Ano3/Ano6/Gabra2/Gabre/Ptafr/Slc12a6/Slc1a1/Slc1a3/Slc26a2/Slc37a2/Slc37a4/Slc5a5/Slc5a6,14
BP,GO:0055086,nucleobase-containing small molecule metabolic process,66/1495,445/14945,7.019533804827827e-4,0.017552145612920903,0.016217423432901626,Abcd1/Acaa2/Acat1/Acot12/Acpp/Acsl1/Acsl6/Acsm3/Acsm5/Adcy6/Adora2b/Ahcy/Ak7/Ak9/Aldoc/Atp5g1/Atp5k/Bad/Cacnb4/Ces1d/Dgat1/Dpyd/Dut/Ehhadh/Entpd7/Entpd8/Far2/Fcsk/Gda/Gimap7/Gmds/Gne/Gpd1/Gucy2c/Khk/Mccc2/Mlxipl/Naprt/Nme3/Nudt5/P2rx7/Pank3/Papss1/Papss2/Pde9a/Pdk2/Pdk3/Pipox/Pkm/Pnp2/Ppara/Prpsap1/Ptgdr/Rasl2-9/Rfk/Scp2/Shmt1/Slc4a4/Sult1b1/Sult2b1/Tk1/Ttr/Tyms/Upp1/Urad/Xdh,66
BP,GO:0001914,regulation of T cell mediated cytotoxicity,11/1495,37/14945,7.093862101068966e-4,0.017654724412096992,0.016312201806905808,B2m/Gm11127/Gm8909/H2-Bl/H2-K1/H2-Q1/H2-Q10/H2-Q2/H2-T3/Klrd1/P2rx7,11
BP,GO:0043691,reverse cholesterol transport,7/1495,17/14945,7.783644407405356e-4,0.019280887384885884,0.01781470606377625,Apoa1/Apoa2/Apoa4/Ces1d/Ces1e/Ces1g/Lipg,7
BP,GO:0051310,metaphase plate congression,14/1495,55/14945,8.022528500131156e-4,0.01978019701357919,0.01827604656602706,Aurkb/Brca2/Ccnb1/Cdca8/Cenpe/Cenpf/Fam83d/Incenp/Kif14/Kif22/Kifc5b/Ndc80/Nuf2/Spag5,14
BP,GO:0032370,positive regulation of lipid transport,19/1495,87/14945,8.23214832779056e-4,0.020130938432751495,0.018600116468112812,Acat2/Acsl1/Acsl6/Apoa1/Atp8a1/Avpr1b/Ces1d/Ces1e/Ces1g/Enpp7/Fasl/Ghrl/Lipg/Lrat/Map2k6/Nr1h3/P2rx7/Scp2/Tnfrsf11a,19
BP,GO:0044772,mitotic cell cycle phase transition,56/1495,366/14945,8.240735030950905e-4,0.020130938432751495,0.018600116468112812,Aurkb/Birc5/Brca1/Brsk2/Bub1/Bub1b/Cacnb4/Calm1/Ccnb1/Ccnb2/Ccnf/Ccng2/Cdc6/Cdk1/Cdk2/Cdkn1c/Cenpe/Cenpf/Cit/Clspn/Ctdspl/Cyp1a1/Dtl/E2f1/E2f7/Fbxl21/Fbxo5/Foxm1/Gen1/Haspin/Iqgap3/Kif14/Kntc1/Lcmt1/Lmnb1/Mastl/Myb/Ndc80/Plk1/Pole/Psme1/Rpa2/Skp2/Stox1/Tacc3/Tcf19/Tert/Tfap4/Ticrr/Tjp3/Tm4sf5/Ttk/Ube2c/Usp37/Zc3h12d/Zwilch,56
BP,GO:0009162,deoxyribonucleoside monophosphate metabolic process,9/1495,27/14945,8.631179352059906e-4,0.02089386757444426,0.01930502999908441,Dpyd/Dut/Gda/Nme3/Shmt1/Tyms/Upp1/Urad/Xdh,9
BP,GO:0009065,glutamine family amino acid catabolic process,8/1495,22/14945,8.710705025376686e-4,0.02089386757444426,0.01930502999908441,Aldh4a1/Arg2/Dao/Gad2/Glud1/Oat/Prodh/Prodh2,8
BP,GO:0010878,cholesterol storage,8/1495,22/14945,8.710705025376686e-4,0.02089386757444426,0.01930502999908441,Apob/Ces1d/Ces1e/Ces1g/Nr1h3/Ppara/Ppard/Stard4,8
BP,GO:0051383,kinetochore organization,8/1495,22/14945,8.710705025376686e-4,0.02089386757444426,0.01930502999908441,Cenpa/Cenpe/Cenph/Cenpw/Dlgap5/Kntc1/Ndc80/Nuf2,8
BP,GO:0089718,amino acid import across plasma membrane,11/1495,38/14945,9.092761091197371e-4,0.02166390358972474,0.020016509973885602,Ace2/Cltrn/Slc1a1/Slc1a2/Slc1a3/Slc36a1/Slc43a2/Slc47a1/Slc6a20a/Slc7a8/Tspo2,11
BP,GO:0010887,negative regulation of cholesterol storage,6/1495,13/14945,9.154337679868593e-4,0.02166390358972474,0.020016509973885602,Ces1d/Ces1e/Ces1g/Nr1h3/Ppara/Ppard,6
BP,GO:1903236,regulation of leukocyte tethering or rolling,6/1495,13/14945,9.154337679868593e-4,0.02166390358972474,0.020016509973885602,Ccl25/Ccl28/Chst4/Fut4/Ptafr/St3gal4,6
BP,GO:0097006,regulation of plasma lipoprotein particle levels,15/1495,62/14945,9.384396487461966e-4,0.02210963812446039,0.020428349406390895,Apoa1/Apoa2/Apoa4/Apob/Apoc3/Ces1d/Ces1g/Crp/Dgat1/Lipg/Mfsd2a/Mttp/Pcsk9/Pla2g12b/Pla2g5,15
BP,GO:0019693,ribose phosphate metabolic process,50/1495,320/14945,9.584055868928136e-4,0.022480123965127455,0.020770662300010536,Abcd1/Acaa2/Acat1/Acot12/Acsl1/Acsl6/Acsm3/Acsm5/Adcy6/Ak9/Aldoc/Atp5g1/Atp5k/Bad/Cacnb4/Ces1d/Dgat1/Dpyd/Ehhadh/Entpd7/Far2/Gda/Gimap7/Gpd1/Gucy2c/Khk/Mccc2/Mlxipl/Nme3/Nudt5/P2rx7/Pank3/Papss1/Papss2/Pde9a/Pdk2/Pdk3/Pipox/Pkm/Ppara/Prpsap1/Rasl2-9/Rfk/Scp2/Slc4a4/Sult1b1/Sult2b1/Upp1/Urad/Xdh,50
BP,GO:1902930,regulation of alcohol biosynthetic process,12/1495,44/14945,9.679719844991429e-4,0.022604491144625358,0.020885572195105555,Apob/Avpr1b/Bmp2/Cd244a/Clcn2/Dhcr7/Gfi1/P2ry1/Ptafr/Scp2/Sec14l2/Wnt4,12
BP,GO:0003333,amino acid transmembrane transport,17/1495,75/14945,9.784855472963635e-4,0.02274978897464045,0.02101982110604792,Ace2/Cltrn/Sfxn1/Sfxn2/Slc1a1/Slc1a2/Slc1a3/Slc36a1/Slc43a2/Slc47a1/Slc6a20a/Slc6a7/Slc7a15/Slc7a7/Slc7a8/Slc7a9/Tspo2,17
BP,GO:0015807,L-amino acid transport,13/1495,50/14945,9.85623664393633e-4,0.022815681418998462,0.021080702874849803,Ace2/Arg2/Cltrn/Sfxn1/Slc1a1/Slc1a2/Slc1a3/Slc36a1/Slc43a2/Slc47a1/Slc6a20a/Slc7a8/Slc7a9,13
BP,GO:0009636,response to toxic substance,21/1495,102/14945,0.001016585347972627,0.023430082302621287,0.021648382719069263,Adh4/Akr1b7/Aldh1a1/Aldh1a7/Apoa4/Ccl5/Ces1d/Cyp1a1/Dhfr/Ephx2/Gpx1/Gucy2c/Inmt/Mtarc1/Mtarc2/Rdh11/Scn2b/Sesn1/Slc23a1/Slc30a10/Slc6a4,21
BP,GO:0009117,nucleotide metabolic process,58/1495,386/14945,0.0010503788922280538,0.024058643514460052,0.02222914609413966,Abcd1/Acaa2/Acat1/Acot12/Acpp/Acsl1/Acsl6/Acsm3/Acsm5/Adcy6/Adora2b/Ak7/Ak9/Aldoc/Atp5g1/Atp5k/Bad/Cacnb4/Ces1d/Dgat1/Dpyd/Dut/Ehhadh/Entpd7/Far2/Fcsk/Gda/Gimap7/Gpd1/Gucy2c/Khk/Mccc2/Mlxipl/Naprt/Nme3/P2rx7/Pank3/Papss1/Papss2/Pde9a/Pdk2/Pdk3/Pipox/Pkm/Pnp2/Ppara/Prpsap1/Rasl2-9/Rfk/Scp2/Shmt1/Slc4a4/Sult1b1/Sult2b1/Tyms/Upp1/Urad/Xdh,58
BP,GO:0051303,establishment of chromosome localization,16/1495,69/14945,0.0010529344077258502,0.024058643514460052,0.02222914609413966,Aurkb/Birc5/Brca2/Ccnb1/Cdca8/Cenpe/Cenpf/Fam83d/Incenp/Kif14/Kif22/Kifc5b/Ndc80/Nuf2/Spag5/Sun1,16
BP,GO:0034656,nucleobase-containing small molecule catabolic process,8/1495,23/14945,0.0012195768193370223,0.02774668119873629,0.025636733410323763,Ahcy/Dpyd/Entpd7/Gda/Pnp2/Upp1/Urad/Xdh,8
BP,GO:0015908,fatty acid transport,16/1495,70/14945,0.0012404669410419305,0.02810134724129604,0.025964429494683326,Abcd1/Ace/Acsl1/Acsl6/Avpr1b/Cpt1b/Fabp2/Map2k6/Mfsd2a/P2rx7/Pla2g12b/Pla2g5/Ppard/Slc27a2/Slc27a5/Tnfrsf11a,16
BP,GO:0008206,bile acid metabolic process,10/1495,34/14945,0.0013492607037134759,0.030435876554830363,0.028121433614238762,Ces1d/Ces1e/Ces1g/Fabp6/Nr1d1/Nr5a2/Scp2/Slc27a2/Slc27a5/Stard4,10
BP,GO:0050000,chromosome localization,16/1495,71/14945,0.0014554133210463818,0.0326912966731647,0.030205344258826112,Aurkb/Birc5/Brca2/Ccnb1/Cdca8/Cenpe/Cenpf/Fam83d/Incenp/Kif14/Kif22/Kifc5b/Ndc80/Nuf2/Spag5/Sun1,16
BP,GO:0030656,regulation of vitamin metabolic process,6/1495,14/14945,0.0014670527726621443,0.03281369935815201,0.03031843904595584,Dgat1/Gfi1/Isx/Rdh16/Rdh16f2/Rdh9,6
BP,GO:0009259,ribonucleotide metabolic process,48/1495,311/14945,0.0015585587373135876,0.03471394901890474,0.0320741875485189,Abcd1/Acaa2/Acat1/Acot12/Acsl1/Acsl6/Acsm3/Acsm5/Adcy6/Ak9/Aldoc/Atp5g1/Atp5k/Bad/Cacnb4/Ces1d/Dgat1/Dpyd/Ehhadh/Entpd7/Far2/Gda/Gimap7/Gpd1/Gucy2c/Khk/Mccc2/Mlxipl/Nme3/P2rx7/Pank3/Papss1/Papss2/Pde9a/Pdk2/Pdk3/Pipox/Pkm/Ppara/Rasl2-9/Rfk/Scp2/Slc4a4/Sult1b1/Sult2b1/Upp1/Urad/Xdh,48
BP,GO:0000727,double-strand break repair via break-induced replication,5/1495,10/14945,0.00162971144887463,0.03511829427026184,0.03244778507322915,Mcm2/Mcm3/Mcm4/Mcm5/Mcm6,5
BP,GO:0002138,retinoic acid biosynthetic process,5/1495,10/14945,0.00162971144887463,0.03511829427026184,0.03244778507322915,Aldh1a1/Cyp1a1/Rdh16/Rdh16f2/Rdh9,5
BP,GO:0006560,proline metabolic process,5/1495,10/14945,0.00162971144887463,0.03511829427026184,0.03244778507322915,Aldh4a1/Dao/Oat/Prodh/Prodh2,5
BP,GO:0009111,vitamin catabolic process,5/1495,10/14945,0.00162971144887463,0.03511829427026184,0.03244778507322915,Crabp1/Cubn/Cyp4f14/Cyp4f15/Cyp4f40,5
BP,GO:0015824,proline transport,5/1495,10/14945,0.00162971144887463,0.03511829427026184,0.03244778507322915,Ace2/Cltrn/Slc36a1/Slc6a20a/Slc6a7,5
BP,GO:0016102,diterpenoid biosynthetic process,5/1495,10/14945,0.00162971144887463,0.03511829427026184,0.03244778507322915,Aldh1a1/Cyp1a1/Rdh16/Rdh16f2/Rdh9,5
BP,GO:0032353,negative regulation of hormone biosynthetic process,5/1495,10/14945,0.00162971144887463,0.03511829427026184,0.03244778507322915,Atp1a1/Bmp2/Cacna1a/Gfi1/Wnt4,5
BP,GO:0090306,meiotic spindle assembly,5/1495,10/14945,0.00162971144887463,0.03511829427026184,0.03244778507322915,Aspm/Ccnb2/Cenpe/Fbxo5/Ndc80,5
BP,GO:0006536,glutamate metabolic process,8/1495,24/14945,0.0016706314468274037,0.035566334536674966,0.03286175490208375,Aldh4a1/Dglucy/Gad2/Glud1/Nags/Oat/Prodh/Prodh2,8
BP,GO:0018904,ether metabolic process,8/1495,24/14945,0.0016706314468274037,0.035566334536674966,0.03286175490208375,Agmo/Alox5/Chpt1/Ephx2/Lipe/Pla2g5/Plaat3/Tmem86b,8
BP,GO:0065005,protein-lipid complex assembly,8/1495,24/14945,0.0016706314468274037,0.035566334536674966,0.03286175490208375,Apoa1/Apoa2/Apoa4/Ces1d/Ces1g/Dgat1/Mfsd2a/Mttp,8
BP,GO:0006144,purine nucleobase metabolic process,7/1495,19/14945,0.0016857764073350088,0.035602791774035386,0.03289543981266427,Acpp/Dpyd/Gda/Shmt1/Ttr/Urad/Xdh,7
BP,GO:0008211,glucocorticoid metabolic process,7/1495,19/14945,0.0016857764073350088,0.035602791774035386,0.03289543981266427,Apoa1/Atp1a1/Bmp2/Cyp17a1/Hsd11b2/Nr3c1/Wnt4,7
BP,GO:0015850,organic hydroxy compound transport,38/1495,233/14945,0.0017124287256572094,0.03602216140757487,0.03328291921672095,Abat/Abca2/Acat2/Adora2b/Apoa1/Apoa2/Apoa4/Apob/Apoc3/Aqp1/Aqp3/Aqp8/Ceacam1/Ces1d/Ces1e/Ces1g/Enpp7/Ghrl/Hrh3/Lipg/Maob/Npc1l1/Nr1h3/P2ry1/Pcsk9/Scp2/Shh/Slc10a5/Slc22a1/Slc26a6/Slc51a/Slc51b/Slc6a3/Slc6a4/Slco2b1/Smpd3/Stard4/Tspo2,38
BP,GO:0090181,regulation of cholesterol metabolic process,10/1495,35/14945,0.0017219771377005569,0.036079845086761465,0.03333621644152566,Apob/Ces1d/Ces1e/Ces1g/Dhcr7/Ephx2/Fmo5/Scp2/Sec14l2/Thrb,10
BP,GO:0002474,antigen processing and presentation of peptide antigen via MHC class I,11/1495,41/14945,0.001804481730266578,0.0376596757958391,0.034795911690552794,B2m/Gm11127/Gm8909/H2-Bl/H2-K1/H2-Q1/H2-Q10/H2-Q2/H2-T3/Tap1/Tapbp,11
BP,GO:0035725,sodium ion transmembrane transport,22/1495,114/14945,0.0018940241303489465,0.039182827462997415,0.036203237956160594,Ano6/Asic1/Atp1a1/Cnksr3/Glrx/Gpd1l/Hcn1/Pcsk9/Scn2b/Scnn1a/Slc4a4/Slc5a1/Slc6a19/Slc6a20a/Slc6a3/Slc6a4/Slc6a7/Slc6a8/Slc8a3/Slc9a3/Slc9a3r1/Wnk2,22
BP,GO:0015918,sterol transport,19/1495,93/14945,0.0018996390601755018,0.039182827462997415,0.036203237956160594,Abca2/Acat2/Apoa1/Apoa2/Apoa4/Apob/Apoc3/Ces1d/Ces1e/Ces1g/Enpp7/Lipg/Npc1l1/Nr1h3/Pcsk9/Scp2/Shh/Stard4/Tspo2,19
BP,GO:0030301,cholesterol transport,19/1495,93/14945,0.0018996390601755018,0.039182827462997415,0.036203237956160594,Abca2/Acat2/Apoa1/Apoa2/Apoa4/Apob/Apoc3/Ces1d/Ces1e/Ces1g/Enpp7/Lipg/Npc1l1/Nr1h3/Pcsk9/Scp2/Shh/Stard4/Tspo2,19
BP,GO:0001913,T cell mediated cytotoxicity,12/1495,48/14945,0.0021968264991409623,0.04496284660983105,0.041543725667559026,B2m/Gm11127/Gm8909/Gzmb/H2-Bl/H2-K1/H2-Q1/H2-Q10/H2-Q2/H2-T3/Klrd1/P2rx7,12
BP,GO:0007062,sister chromatid cohesion,12/1495,48/14945,0.0021968264991409623,0.04496284660983105,0.041543725667559026,Axin2/Bub1/Bub1b/Cdc20/Dscc1/Esco2/Haspin/Kif22/Rec8/Sgo1/Sgo2a/Sycp3,12
BP,GO:0009176,pyrimidine deoxyribonucleoside monophosphate metabolic process,6/1495,15/14945,0.002239555003307042,0.04522889394349093,0.04178954189756914,Dpyd/Dut/Nme3/Shmt1/Tyms/Upp1,6
BP,GO:0015701,bicarbonate transport,6/1495,15/14945,0.002239555003307042,0.04522889394349093,0.04178954189756914,Car4/Slc26a6/Slc4a10/Slc4a4/Slc4a5/Slc4a7,6
BP,GO:0015812,gamma-aminobutyric acid transport,6/1495,15/14945,0.002239555003307042,0.04522889394349093,0.04178954189756914,Abat/Cacna1a/Cacnb4/Hrh3/P2rx7/Slc9a3r1,6
BP,GO:0120178,steroid hormone biosynthetic process,8/1495,25/14945,0.0022439538025161507,0.04522889394349093,0.04178954189756914,Bmp2/Clcn2/Dhcr7/Hsd3b2/Hsd3b3/Scp2/Srd5a1/Wnt4,8
BP,GO:0046434,organophosphate catabolic process,24/1495,130/14945,0.0022594761356152697,0.045369253768547516,0.04191922830549382,Abcd1/Acat1/Apoa2/Bpnt1/Dpyd/Dut/Enpp7/Entpd7/Entpd8/Gda/Gpd1/Gpd1l/Idh1/Inpp5b/Nudt5/Pde9a/Pla2g5/Plbd1/Plcb3/Smpd3/Smpdl3b/Upp1/Urad/Xdh,24
BP,GO:0009164,nucleoside catabolic process,7/1495,20/14945,0.002371795959066254,0.04708947707494462,0.04350864024259917,Ahcy/Dpyd/Gda/Pnp2/Upp1/Urad/Xdh,7
BP,GO:0010885,regulation of cholesterol storage,7/1495,20/14945,0.002371795959066254,0.04708947707494462,0.04350864024259917,Apob/Ces1d/Ces1e/Ces1g/Nr1h3/Ppara/Ppard,7
